Date,Open,High,Low,Close,Volume,Adj Close
2007-09-20,87.00,88.00,80.00,80.00,2089110,80.00
2007-09-21,81.00,82.30,80.30,80.80,764288,80.80
2007-09-26,81.00,81.50,80.00,80.00,751172,80.00
2007-09-27,80.00,80.50,80.00,80.10,943710,80.10
2007-09-28,80.00,83.00,80.00,81.70,2210815,81.70
2007-09-29,81.00,81.50,80.30,80.40,359880,80.40
2007-10-01,80.50,81.20,80.00,80.00,357576,80.00
2007-10-02,80.20,80.50,75.30,75.30,592829,75.30
2007-10-03,75.00,75.00,72.10,72.10,550454,72.10
2007-10-04,71.00,77.10,71.00,77.10,525455,77.10
2007-10-05,81.90,81.90,79.00,79.30,714542,79.30
2007-10-08,80.10,80.20,75.50,77.00,263115,77.00
2007-10-09,76.00,77.00,76.00,76.10,121207,76.10
2007-10-11,78.00,78.00,75.20,76.00,104000,76.00
2007-10-12,75.80,76.00,74.50,74.50,161761,74.50
2007-10-15,74.50,75.50,73.10,73.10,106281,73.10
2007-10-16,73.00,73.90,72.00,73.60,171793,73.60
2007-10-17,73.60,73.60,72.40,72.40,125311,72.40
2007-10-18,72.50,74.50,72.50,72.50,475000,72.50
2007-10-19,72.50,75.80,72.50,73.50,475000,73.50
2007-10-22,72.50,73.40,71.10,71.50,273500,71.50
2007-10-23,72.00,72.90,71.50,71.70,149680,71.70
2007-10-24,72.20,72.60,71.00,71.00,178483,71.00
2007-10-25,71.20,71.60,69.00,69.20,290100,69.20
2007-10-26,69.20,72.00,68.50,70.40,258247,70.40
2007-10-29,70.30,70.30,68.10,68.10,219702,68.10
2007-10-30,68.00,69.60,65.00,65.00,390291,65.00
2007-10-31,65.50,66.00,64.10,65.30,223621,65.30
2007-11-01,65.60,65.90,65.00,65.00,192601,65.00
2007-11-02,64.60,64.60,61.00,61.00,244100,61.00
2007-11-05,61.00,61.60,57.20,58.20,380583,58.20
2007-11-06,58.30,60.50,56.50,59.10,289910,59.10
2007-11-07,59.60,59.70,58.10,58.10,195037,58.10
2007-11-08,56.60,57.20,54.30,55.50,282111,55.50
2007-11-09,56.00,56.00,51.90,51.90,293100,51.90
2007-11-12,50.20,50.70,48.30,49.10,365474,49.10
2007-11-13,48.50,51.00,48.50,51.00,358906,51.00
2007-11-14,52.20,54.40,52.10,53.30,242138,53.30
2007-11-15,53.00,54.00,51.70,53.00,204548,53.00
