Date,Open,High,Low,Close,Volume,Adj Close
2017-08-10,19.90,20.15,19.50,20.09,4397000,20.09
2017-08-11,20.19,20.31,20.18,20.21,1717000,20.21
2017-08-14,20.19,20.40,20.12,20.38,752000,20.38
2017-08-15,20.19,20.28,20.18,20.23,253000,20.23
2017-08-16,20.22,20.35,20.22,20.29,537000,20.29
2017-08-17,20.23,20.23,20.07,20.12,174000,20.12
2017-08-18,20.28,20.33,20.22,20.22,621000,20.22
2017-08-21,20.26,20.27,20.21,20.21,643000,20.21
2017-08-22,20.07,20.07,19.99,20.03,864000,20.03
2017-08-23,19.95,20.00,19.89,20.00,1058000,20.00
2017-08-24,19.95,19.95,19.83,19.85,1184000,19.85
2017-08-25,19.78,19.85,19.77,19.77,1028000,19.77
2017-08-28,19.78,19.80,19.77,19.80,606000,19.80
2017-08-29,19.83,19.83,19.78,19.78,615000,19.78
2017-08-30,19.65,19.71,19.64,19.67,618000,19.67
2017-08-31,19.67,19.67,19.60,19.63,636000,19.63
2017-09-01,19.61,19.61,19.54,19.54,607000,19.54
2017-09-04,19.61,19.63,19.60,19.63,760000,19.63
2017-09-05,19.52,19.57,19.52,19.57,8000,19.57
2017-09-06,19.53,19.65,19.53,19.60,325000,19.60
2017-09-07,19.57,19.66,19.57,19.66,327000,19.66
2017-09-08,19.55,19.55,19.50,19.52,307000,19.52
2017-09-11,19.52,19.52,19.52,19.52,3000,19.52
2017-09-12,19.47,19.47,19.47,19.47,400000,19.47
2017-09-13,19.58,19.59,19.58,19.59,2000,19.59
2017-09-14,--,--,--,--,0,--
2017-09-15,19.60,19.64,19.60,19.64,15000,19.64
2017-09-18,19.46,19.46,19.38,19.38,9000,19.38
2017-09-19,19.54,19.54,19.54,19.54,5000,19.54
2017-09-20,--,--,--,--,0,--
2017-09-21,19.71,19.71,19.55,19.55,6000,19.55
2017-09-22,19.80,19.82,19.79,19.81,18000,19.81
2017-09-25,19.89,20.01,19.89,19.96,138000,19.96
2017-09-26,20.00,20.03,19.96,20.03,1712000,20.03
2017-09-27,19.98,20.00,19.96,19.96,166000,19.96
2017-09-28,19.98,20.10,19.98,20.04,639000,20.04
2017-09-29,20.03,20.09,20.02,20.02,222000,20.02
2017-09-30,19.98,19.98,19.98,19.98,1000,19.98
2017-10-02,19.90,19.90,19.80,19.84,124000,19.84
2017-10-03,19.76,19.76,19.74,19.74,12000,19.74
2017-10-05,19.76,19.76,19.65,19.65,173000,19.65
2017-10-06,19.69,19.69,19.69,19.69,2000,19.69
2017-10-11,19.33,19.39,19.33,19.35,311000,19.35
2017-10-12,19.17,19.17,19.16,19.16,70000,19.16
2017-10-13,19.12,19.19,19.12,19.19,5000,19.19
2017-10-16,19.10,19.11,19.09,19.09,202000,19.09
2017-10-17,19.05,19.05,19.00,19.05,72000,19.05
2017-10-18,19.05,19.11,19.05,19.10,41000,19.10
2017-10-19,18.99,19.02,18.96,19.02,41000,19.02
2017-10-20,19.06,19.06,19.03,19.06,40000,19.06
2017-10-23,19.04,19.10,19.04,19.10,591000,19.10
2017-10-24,19.13,19.13,19.13,19.13,10000,19.13
2017-10-25,19.10,19.10,19.10,19.10,1000,19.10
2017-10-26,19.13,19.13,19.13,19.13,5000,19.13
2017-10-27,19.15,19.17,19.14,19.16,120000,19.16
2017-10-30,18.95,19.06,18.95,19.05,215000,19.05
2017-10-31,19.05,19.05,18.97,18.97,40000,18.97
2017-11-01,18.93,18.95,18.93,18.95,41000,18.95
2017-11-02,19.00,19.00,18.98,18.98,41000,18.98
2017-11-03,19.00,19.02,18.97,18.99,363000,18.99
2017-11-06,19.00,19.00,19.00,19.00,20000,19.00
2017-11-07,18.94,18.94,18.94,18.94,10000,18.94
2017-11-08,18.94,18.94,18.94,18.94,2000,18.94
2017-11-09,18.90,19.06,18.90,19.06,260000,19.06
2017-11-10,19.13,19.14,19.09,19.10,120000,19.10
2017-11-13,19.10,19.10,19.10,19.10,40000,19.10
2017-11-14,19.11,19.16,19.11,19.13,72000,19.13
2017-11-15,19.17,19.27,19.17,19.27,15000,19.27
2017-11-16,19.27,19.27,19.27,19.27,25000,19.27
2017-11-17,19.08,19.08,19.05,19.05,6000,19.05
2017-11-20,19.11,19.12,19.11,19.11,5000,19.11
2017-11-21,19.04,19.04,18.94,18.94,205000,18.94
2017-11-22,18.84,18.85,18.71,18.78,105000,18.78
2017-11-23,18.80,18.80,18.80,18.80,1000,18.80
2017-11-24,18.78,18.78,18.78,18.78,2000,18.78
2017-11-27,18.88,18.97,18.88,18.97,21000,18.97
2017-11-28,--,--,--,--,0,--
2017-11-29,19.03,19.03,19.02,19.02,8000,19.02
2017-11-30,19.29,19.29,19.29,19.29,2000,19.29
2017-12-01,19.35,19.35,19.35,19.35,1000,19.35
2017-12-04,19.28,19.30,19.18,19.18,210000,19.18
2017-12-05,19.26,19.30,19.26,19.30,11000,19.30
2017-12-06,19.42,19.60,19.42,19.60,457000,19.60
2017-12-07,19.60,19.77,19.60,19.74,800000,19.74
2017-12-08,19.74,19.75,19.66,19.72,103000,19.72
2017-12-11,19.47,19.64,19.47,19.60,627000,19.60
2017-12-12,19.55,19.65,19.55,19.65,261000,19.65
2017-12-13,--,--,--,--,0,--
2017-12-14,19.46,19.46,19.46,19.46,60000,19.46
2017-12-15,19.62,19.62,19.62,19.62,10000,19.62
2017-12-18,19.55,19.55,19.53,19.53,100000,19.53
2017-12-19,19.51,19.62,19.51,19.62,11000,19.62
2017-12-20,19.52,19.52,19.52,19.52,50000,19.52
2017-12-21,19.43,19.52,19.43,19.52,60000,19.52
2017-12-22,19.50,19.50,19.50,19.50,10000,19.50
2017-12-25,19.52,19.52,19.52,19.52,10000,19.52
2017-12-26,19.61,19.66,19.60,19.60,56000,19.60
2017-12-27,19.66,19.66,19.56,19.56,514000,19.56
2017-12-28,19.30,19.33,19.29,19.32,311000,19.32
2017-12-29,19.12,19.16,19.11,19.16,90000,19.16
2018-01-02,19.00,19.00,19.00,19.00,2000,19.00
2018-01-03,18.90,18.90,18.73,18.75,109000,18.75
2018-01-04,18.78,18.78,18.69,18.69,20000,18.69
2018-01-05,18.62,18.62,18.62,18.62,48000,18.62
2018-01-08,18.57,18.57,18.53,18.53,4000,18.53
2018-01-09,18.52,18.52,18.52,18.52,4000,18.52
2018-01-10,18.62,18.67,18.60,18.63,313000,18.63
2018-01-11,18.75,18.75,18.73,18.73,6000,18.73
2018-01-12,18.55,18.55,18.53,18.55,104000,18.55
2018-01-13,19.55,19.55,19.53,19.53,100000,19.53
2018-01-15,18.44,18.44,18.43,18.43,118000,18.43
2018-01-16,18.36,18.36,18.34,18.34,3000,18.34
2018-01-17,18.33,18.33,18.33,18.33,2000,18.33
2018-01-18,18.13,18.13,18.10,18.10,22000,18.10
2018-01-19,18.09,18.09,18.09,18.09,6000,18.09
2018-01-22,17.96,17.96,17.77,17.77,234000,17.77
2018-01-23,17.68,17.75,17.68,17.72,70000,17.72
2018-01-24,17.87,17.92,17.87,17.92,8000,17.92
2018-01-25,17.84,17.84,17.65,17.80,175000,17.80
2018-01-26,17.68,17.87,17.68,17.79,331000,17.79
2018-01-29,17.72,17.72,17.72,17.72,20000,17.72
2018-01-30,17.92,17.92,17.92,17.92,2000,17.92
2018-01-31,17.95,17.98,17.83,17.83,23000,17.83
2018-02-01,17.79,17.79,17.75,17.75,12000,17.75
2018-02-02,17.95,17.95,17.88,17.88,6000,17.88
