Date,Open,High,Low,Close,Volume,Adj Close
2016-08-26,3.26,3.26,3.26,3.26,100000,3.26
2016-08-29,3.26,3.26,3.26,3.26,100000,3.26
2016-08-30,3.30,3.30,3.30,3.30,95000,3.30
2016-08-31,3.30,3.30,3.30,3.30,106000,3.30
2016-09-01,3.30,3.30,3.30,3.30,160000,3.30
2016-09-02,3.30,3.30,3.30,3.30,189000,3.30
2016-09-05,3.26,3.30,3.26,3.30,102000,3.30
2016-09-06,3.26,3.26,3.26,3.26,100000,3.26
2016-09-07,3.30,3.30,3.30,3.30,106000,3.30
2016-09-08,3.27,3.27,3.27,3.27,100000,3.27
2016-09-09,3.34,3.34,3.34,3.34,110000,3.34
2016-09-10,3.21,3.21,3.21,3.21,100000,3.21
2016-09-12,3.19,3.19,3.19,3.19,100000,3.19
2016-09-13,3.18,3.18,3.18,3.18,100000,3.18
2016-09-14,3.15,3.15,3.15,3.15,101000,3.15
2016-09-19,3.21,3.21,3.21,3.21,101000,3.21
2016-09-20,3.29,3.29,3.29,3.29,148000,3.29
2016-09-21,3.20,3.20,3.20,3.20,100000,3.20
2016-09-22,3.23,3.23,3.23,3.23,100000,3.23
2016-09-23,3.23,3.23,3.23,3.23,100000,3.23
2016-09-26,3.20,3.20,3.20,3.20,100000,3.20
2016-09-29,3.17,3.17,3.17,3.17,100000,3.17
2016-09-30,3.23,3.23,3.23,3.23,100000,3.23
2016-10-03,--,--,--,--,0,--
2016-10-04,3.18,3.18,3.18,3.18,102000,3.18
2016-10-05,3.19,3.19,3.19,3.19,102000,3.19
2016-10-06,3.22,3.22,3.22,3.22,100000,3.22
2016-10-07,3.23,3.23,3.23,3.23,100000,3.23
2016-10-11,3.23,3.23,3.23,3.23,100000,3.23
2016-10-12,3.25,3.25,3.25,3.25,100000,3.25
2016-10-13,3.26,3.26,3.26,3.26,100000,3.26
2016-10-14,3.23,3.23,3.23,3.23,102000,3.23
2016-10-17,3.27,3.27,3.27,3.27,100000,3.27
2016-10-18,3.21,3.21,3.21,3.21,148000,3.21
2016-10-19,3.29,3.29,3.29,3.29,100000,3.29
2016-10-20,3.29,3.29,3.29,3.29,100000,3.29
2016-10-21,3.29,3.29,3.29,3.29,100000,3.29
2016-10-24,3.33,3.33,3.33,3.33,100000,3.33
2016-10-25,3.28,3.28,3.28,3.28,100000,3.28
2016-10-26,3.28,3.28,3.28,3.28,100000,3.28
2016-10-27,3.28,3.28,3.28,3.28,100000,3.28
2016-10-28,3.28,3.28,3.28,3.28,100000,3.28
2016-10-31,3.22,3.22,3.22,3.22,100000,3.22
2016-11-01,3.26,3.26,3.26,3.26,100000,3.26
2016-11-02,3.29,3.29,3.29,3.29,100000,3.29
2016-11-03,3.25,3.25,3.25,3.25,100000,3.25
2016-11-04,3.27,3.27,3.27,3.27,100000,3.27
2016-11-07,3.25,3.25,3.25,3.25,100000,3.25
2016-11-08,3.25,3.25,3.25,3.25,100000,3.25
2016-11-09,--,--,--,--,0,--
2016-11-10,3.27,3.27,3.27,3.27,100000,3.27
2016-11-11,3.27,3.27,3.27,3.27,100000,3.27
2016-11-14,3.28,3.28,3.28,3.28,100000,3.28
2016-11-15,3.24,3.24,3.24,3.24,100000,3.24
2016-11-16,--,--,--,--,0,--
2016-11-17,3.27,3.27,3.27,3.27,100000,3.27
2016-11-18,3.29,3.29,3.29,3.29,100000,3.29
2016-11-21,3.27,3.27,3.27,3.27,100000,3.27
2016-11-22,3.25,3.25,3.25,3.25,100000,3.25
2016-11-23,3.18,3.27,3.18,3.27,114000,3.27
2016-11-24,3.25,3.25,3.25,3.25,100000,3.25
2016-11-25,3.22,3.22,3.22,3.22,100000,3.22
2016-11-28,3.27,3.27,3.27,3.27,100000,3.27
2016-11-29,3.26,3.26,3.26,3.26,100000,3.26
2016-11-30,3.24,3.24,3.24,3.24,100000,3.24
2016-12-01,3.25,3.25,3.25,3.25,100000,3.25
2016-12-02,3.23,3.23,3.23,3.23,100000,3.23
