Date,Open,High,Low,Close,Volume,Adj Close
1992-10-15,63.0,63.0,63.0,63.0,1000.0,63.0
1992-10-16,67.0,67.0,67.0,67.0,1000.0,67.0
1992-10-17,71.5,71.5,71.5,71.5,2000.0,71.5
1992-10-19,76.5,76.5,76.5,76.5,546000.0,76.5
1992-10-20,76.5,80.0,75.0,78.0,1702000.0,78.0
1992-10-21,77.5,79.0,76.0,79.0,820000.0,79.0
1992-10-22,79.0,81.5,78.5,78.5,1108000.0,78.5
1992-10-23,78.0,78.0,77.0,77.0,505000.0,77.0
1992-10-24,76.5,78.0,75.5,78.0,369000.0,78.0
1992-10-27,78.0,78.0,75.0,76.5,409000.0,76.5
1992-10-28,76.0,78.0,75.0,76.5,743000.0,76.5
1992-10-29,78.5,78.5,76.0,77.0,392000.0,77.0
1992-10-30,76.5,76.5,75.0,76.0,280000.0,76.0
1992-11-02,76.0,76.0,72.0,73.0,313000.0,73.0
1992-11-03,72.0,73.0,70.0,70.5,299000.0,70.5
1992-11-04,71.5,71.5,69.0,69.0,338000.0,69.0
1992-11-05,69.0,72.0,69.0,72.0,355000.0,72.0
1992-11-06,71.5,71.5,69.0,70.0,258000.0,70.0
1992-11-07,69.0,70.5,69.0,69.0,107000.0,69.0
1992-11-09,69.0,71.0,68.5,70.0,244000.0,70.0
1992-11-10,70.0,70.5,69.0,70.0,135000.0,70.0
1992-11-11,70.0,71.0,69.0,70.5,251000.0,70.5
1992-11-13,71.0,71.0,69.5,71.0,150000.0,71.0
1992-11-14,70.0,71.0,70.0,71.0,168000.0,71.0
1992-11-16,71.0,71.5,70.0,71.0,213000.0,71.0
1992-11-17,71.0,71.0,69.0,70.0,232000.0,70.0
1992-11-18,70.0,71.0,69.5,71.0,308000.0,71.0
1992-11-19,71.0,71.5,70.5,71.5,196000.0,71.5
1992-11-20,71.5,72.0,71.0,71.5,221000.0,71.5
1992-11-21,71.0,71.0,70.0,70.5,110000.0,70.5
1992-11-23,70.5,71.0,69.5,70.0,160000.0,70.0
1992-11-24,70.5,70.5,69.0,70.0,127000.0,70.0
1992-11-25,70.0,70.5,69.5,69.5,106000.0,69.5
1992-11-26,69.5,70.0,69.0,69.5,135000.0,69.5
1992-11-27,69.5,69.5,69.0,69.0,105000.0,69.0
