Date,Open,High,Low,Close,Volume,Adj Close
2017-03-14,19.92,19.92,19.87,19.87,948000,19.87
2017-03-15,19.82,19.82,19.80,19.80,824000,19.80
2017-03-16,20.00,20.01,19.99,19.99,537000,19.99
2017-03-17,20.04,20.07,20.04,20.05,139000,20.05
2017-03-20,20.06,20.06,20.04,20.06,512000,20.06
2017-03-21,20.06,20.06,20.01,20.02,690000,20.02
2017-03-22,20.11,20.15,20.11,20.14,371000,20.14
2017-03-23,20.15,20.16,20.15,20.16,858000,20.16
2017-03-24,20.13,20.13,20.11,20.12,821000,20.12
2017-03-27,20.23,20.26,20.22,20.26,556000,20.26
2017-03-28,20.25,20.25,20.24,20.24,713000,20.24
2017-03-29,20.12,20.12,20.10,20.10,775000,20.10
2017-03-30,20.03,20.04,20.02,20.04,130000,20.04
2017-03-31,19.98,19.98,19.98,19.98,5000,19.98
2017-04-05,19.97,19.98,19.97,19.98,16000,19.98
2017-04-06,19.99,19.99,19.99,19.99,1000,19.99
2017-04-07,19.95,19.97,19.93,19.96,28000,19.96
2017-04-10,19.81,19.85,19.81,19.82,32000,19.82
2017-04-11,19.85,19.85,19.85,19.85,5000,19.85
2017-04-12,19.93,19.96,19.93,19.96,62000,19.96
2017-04-13,20.04,20.06,20.02,20.06,54000,20.06
2017-04-14,19.99,20.02,19.82,20.02,53000,20.02
2017-04-17,19.99,20.00,19.99,20.00,1001000,20.00
2017-04-18,19.97,20.00,19.97,20.00,1276000,20.00
2017-04-19,20.14,20.14,20.10,20.10,831000,20.10
2017-04-20,20.09,20.10,20.05,20.09,1073000,20.09
2017-04-21,20.08,20.08,20.08,20.08,1000,20.08
2017-04-24,20.21,20.24,20.17,20.24,579000,20.24
2017-04-25,20.35,20.35,20.22,20.22,440000,20.22
2017-04-26,20.27,20.27,20.26,20.27,100000,20.27
2017-04-27,20.23,20.24,20.23,20.24,6000,20.24
2017-04-28,20.18,20.20,20.17,20.17,798000,20.17
2017-05-02,20.18,20.26,20.18,20.26,260000,20.26
2017-05-03,20.24,20.28,20.24,20.26,363000,20.26
2017-05-04,20.17,20.17,20.15,20.15,128000,20.15
2017-05-05,20.25,20.26,20.24,20.24,694000,20.24
2017-05-08,20.26,20.31,20.25,20.31,794000,20.31
2017-05-09,20.21,20.26,20.21,20.26,78000,20.26
2017-05-10,20.16,20.16,20.16,20.16,29000,20.16
2017-05-11,20.11,20.11,20.10,20.10,13000,20.10
2017-05-12,--,--,--,--,0,--
2017-05-15,20.19,20.20,20.19,20.20,12000,20.20
2017-05-16,20.30,20.30,20.26,20.30,5000,20.30
2017-05-17,20.41,20.46,20.41,20.46,508000,20.46
2017-05-18,20.59,20.59,20.56,20.56,13000,20.56
2017-05-19,20.50,20.50,20.50,20.50,15000,20.50
2017-05-22,20.59,20.59,20.59,20.59,1000,20.59
2017-05-23,20.64,20.66,20.64,20.66,7000,20.66
2017-05-24,20.60,20.60,20.58,20.58,6000,20.58
2017-05-25,20.67,20.67,20.67,20.67,3000,20.67
2017-05-26,20.56,20.58,20.56,20.58,15000,20.58
2017-05-31,--,--,--,--,0,--
2017-06-01,20.66,20.67,20.66,20.67,5000,20.67
2017-06-02,20.60,20.61,20.60,20.61,245000,20.61
2017-06-03,--,--,--,--,0,--
2017-06-05,20.68,20.68,20.68,20.68,2000,20.68
2017-06-06,20.75,20.75,20.74,20.74,3000,20.74
2017-06-07,--,--,--,--,0,--
2017-06-08,20.72,20.72,20.72,20.72,1000,20.72
2017-06-09,20.58,20.61,20.58,20.61,108000,20.61
2017-06-12,20.64,20.64,20.64,20.64,216000,20.64
2017-06-13,20.60,20.60,20.60,20.60,11000,20.60
2017-06-14,20.69,20.69,20.69,20.69,1000,20.69
2017-06-15,20.72,20.72,20.72,20.72,1000,20.72
2017-06-16,20.58,20.58,20.58,20.58,2000,20.58
2017-06-19,20.60,20.66,20.60,20.66,16000,20.66
2017-06-20,--,--,--,--,0,--
2017-06-21,--,--,--,--,0,--
2017-06-22,20.55,20.55,20.55,20.55,1000,20.55
2017-06-23,--,--,--,--,0,--
2017-06-26,20.68,20.68,20.57,20.58,86000,20.58
2017-06-27,20.54,20.55,20.53,20.53,50000,20.53
2017-06-28,20.72,20.74,20.72,20.73,60000,20.73
2017-06-29,20.76,20.87,20.76,20.87,54000,20.87
2017-06-30,20.88,20.96,20.87,20.96,54000,20.96
2017-07-03,20.92,20.92,20.83,20.83,5000,20.83
2017-07-04,20.82,20.82,20.82,20.82,11000,20.82
2017-07-05,20.73,20.83,20.73,20.83,3000,20.83
2017-07-06,20.80,20.80,20.80,20.80,1000,20.80
2017-07-07,20.89,20.89,20.87,20.87,11000,20.87
2017-07-10,20.76,20.76,20.76,20.76,10000,20.76
2017-07-11,--,--,--,--,0,--
2017-07-12,--,--,--,--,0,--
2017-07-13,--,--,--,--,0,--
2017-07-14,--,--,--,--,0,--
2017-07-17,--,--,--,--,0,--
2017-07-18,21.05,21.05,21.04,21.05,3000,21.05
2017-07-19,21.13,21.13,21.12,21.12,11000,21.12
2017-07-20,21.12,21.12,21.12,21.12,1000,21.12
2017-07-21,21.24,21.24,21.24,21.24,1000,21.24
2017-07-24,21.29,21.32,21.29,21.32,26000,21.32
2017-07-25,21.28,21.28,21.28,21.28,5000,21.28
2017-07-26,--,--,--,--,0,--
2017-07-27,21.30,21.36,21.30,21.36,24000,21.36
2017-07-28,21.28,21.28,21.28,21.28,5000,21.28
2017-07-31,21.43,21.43,21.43,21.43,12000,21.43
2017-08-01,21.50,21.50,21.50,21.50,1000,21.50
2017-08-02,21.40,21.40,21.39,21.39,30000,21.39
2017-08-03,21.43,21.43,21.43,21.43,12000,21.43
