Date,Open,High,Low,Close,Volume,Adj Close
2017-10-24,8.67,8.69,8.67,8.69,300,8.69
2017-10-25,--,--,--,--,0,--
2017-10-26,8.66,8.66,8.66,8.66,100,8.66
2017-10-27,8.66,8.74,8.66,8.74,200,8.74
2017-10-30,8.78,8.78,8.78,8.78,200,8.78
2017-10-31,--,--,--,--,0,--
2017-11-01,9.12,9.12,9.12,9.12,300,9.12
2017-11-02,--,--,--,--,0,--
2017-11-03,8.99,8.99,8.99,8.99,300,8.99
2017-11-06,--,--,--,--,0,--
2017-11-07,--,--,--,--,0,--
2017-11-08,9.08,9.08,9.08,9.08,200,9.08
2017-11-09,9.21,9.33,9.12,9.12,500,9.12
2017-11-10,9.07,9.07,9.04,9.04,1100,9.04
2017-11-13,9.02,9.04,9.02,9.04,80100,9.04
2017-11-14,9.02,9.02,8.98,8.98,123500,8.98
2017-11-15,8.80,8.80,8.80,8.80,80000,8.80
2017-11-16,8.90,8.92,8.90,8.92,100000,8.92
2017-11-17,9.06,9.06,8.94,8.96,123500,8.96
2017-11-20,8.91,8.91,8.91,8.91,80000,8.91
2017-11-21,9.00,9.01,9.00,9.01,80100,9.01
2017-11-22,9.07,9.07,9.07,9.07,80000,9.07
2017-11-23,9.09,9.09,9.02,9.02,100000,9.02
2017-11-24,9.02,9.02,9.02,9.02,80000,9.02
2017-11-27,9.04,9.04,9.04,9.04,80000,9.04
2017-11-28,9.06,9.06,9.03,9.03,82100,9.03
2017-11-29,9.08,9.10,9.08,9.10,100000,9.10
2017-11-30,9.07,9.12,9.07,9.12,80100,9.12
2017-12-01,9.12,9.12,9.12,9.12,80000,9.12
2017-12-04,9.09,9.09,9.09,9.09,120000,9.09
2017-12-05,9.05,9.05,9.05,9.05,120000,9.05
2017-12-06,8.97,8.98,8.96,8.97,152000,8.97
2017-12-07,8.99,8.99,8.99,8.99,120000,8.99
2017-12-08,9.10,9.12,9.10,9.12,120200,9.12
2017-12-11,9.12,9.12,9.12,9.12,120000,9.12
2017-12-12,9.14,9.14,9.14,9.14,120000,9.14
2017-12-13,9.11,9.11,9.11,9.11,120000,9.11
2017-12-14,9.06,9.06,9.05,9.05,130000,9.05
2017-12-15,9.01,9.08,9.01,9.08,120100,9.08
2017-12-18,9.16,9.16,9.16,9.16,120000,9.16
2017-12-19,9.15,9.15,9.15,9.15,120000,9.15
2017-12-20,9.14,9.14,9.14,9.14,120000,9.14
2017-12-21,9.14,9.14,9.14,9.14,160000,9.14
2017-12-22,9.11,9.11,9.11,9.11,120000,9.11
2017-12-25,9.14,9.14,9.14,9.14,120000,9.14
2017-12-26,9.14,9.14,9.14,9.14,160000,9.14
2017-12-27,9.14,9.14,9.14,9.14,160000,9.14
2017-12-28,9.20,9.20,9.17,9.17,170000,9.17
2017-12-29,9.21,9.21,9.17,9.17,160100,9.17
2018-01-02,9.22,9.22,9.22,9.22,160000,9.22
2018-01-03,9.24,9.24,9.24,9.24,160000,9.24
2018-01-04,9.45,9.50,9.45,9.50,160100,9.50
2018-01-05,9.53,9.58,9.53,9.58,150000,9.58
2018-01-08,9.60,9.63,9.60,9.63,161100,9.63
2018-01-09,9.66,9.66,9.66,9.66,160000,9.66
2018-01-10,9.59,9.60,9.59,9.60,160100,9.60
2018-01-11,9.56,9.56,9.56,9.56,161000,9.56
2018-01-12,9.58,9.58,9.58,9.58,160000,9.58
2018-01-13,9.16,9.16,9.16,9.16,120000,9.16
2018-01-15,9.64,9.64,9.64,9.64,160000,9.64
2018-01-16,9.68,9.71,9.68,9.71,155800,9.71
2018-01-17,9.67,9.69,9.67,9.67,170000,9.67
2018-01-18,9.72,9.75,9.72,9.75,160100,9.75
2018-01-19,9.73,9.73,9.72,9.72,160000,9.72
2018-01-22,9.74,9.76,9.74,9.76,160000,9.76
2018-01-23,9.84,9.88,9.84,9.86,170100,9.86
2018-01-24,9.79,9.79,9.78,9.78,160000,9.78
2018-01-25,9.78,9.79,9.76,9.76,150000,9.76
2018-01-26,9.82,9.82,9.77,9.79,149900,9.79
2018-01-29,9.71,9.71,9.71,9.71,139800,9.71
2018-01-30,9.64,9.64,9.55,9.55,139900,9.55
2018-01-31,9.62,9.62,9.61,9.61,139700,9.61
2018-02-01,9.61,9.63,9.61,9.63,159900,9.63
2018-02-02,9.49,9.56,9.49,9.56,162300,9.56
